Trade_ID,Trade_Date,Symbol,Sector,Strategy,Market_Condition,Entry_Price,Exit_Price,Quantity,Profit,Emotion,Mistake,Stop_Loss,Target,Risk_Amount,Reward_Amount,Risk_Reward_Ratio,Confidence_Level,Trade_Followed_Plan,Win_Loss,Return_Percentage,Entry_Time,Trade_Duration_Minutes,Exit_Time
952,2025-09-17,TCS,IT,RSI,Bullish,1584,1593.31,37,344.47,Fear,Early Exit,1566.54,1669.64,17.46,85.64,4.9,Medium,Yes,Win,0.59,10:48,69,11:57
953,2026-05-20,TCS,IT,BREAKOUT,Volatile,3281,3274.15,62,-424.7,Confidence,Late Entry,3239.53,3427.11,41.47,146.11,3.52,Medium,No,Loss,-0.21,12:50,192,16:02
954,2026-03-21,ICICIBANK,Banking,RSI,Bullish,4337,4436.5,17,1691.5,Fear,Early Exit,4276.08,4496.48,60.92,159.48,2.62,High,Yes,Win,2.29,11:17,213,14:50
955,2026-04-27,TCS,IT,RSI,Bullish,4903,4673.15,59,-13561.15,Greed,Overtrading,4843.49,5076.13,59.51,173.13,2.91,Medium,Yes,Loss,-4.69,10:54,237,14:51
956,2026-01-17,ICICIBANK,Banking,BREAKOUT,Bearish,4048,4091.3,55,2381.5,Confidence,No Mistake,3975.35,4172.82,72.65,124.82,1.72,Medium,Yes,Win,1.07,11:18,213,14:51
957,2026-06-01,HDFCBANK,Banking,RSI,sideways,4530,4499.45,38,-1160.9,Confidence,No Mistake,4451.51,4660.44,78.49,130.44,1.66,Medium,No,Loss,-0.67,12:10,68,13:18
958,2025-08-25,INFY,IT,RSI,sideways,1327,1341.33,28,401.24,Greed,Overtrading,1288.28,1377.06,38.72,50.06,1.29,High,Yes,Win,1.08,09:53,238,13:51
959,2025-10-07,RELIANCE,Energy,RSI,Bullish,3010,3017.43,52,386.36,Fear,Early Exit,2949.52,3169.92,60.48,159.92,2.64,Low,Yes,Win,0.25,14:16,72,15:28
960,2026-06-01,HDFCBANK,Banking,BREAKOUT,sideways,3905,3809.15,13,-1246.05,Fear,Early Exit,3804.14,4076.53,100.86,171.53,1.7,Medium,Yes,Loss,-2.45,09:38,116,11:34
961,2026-05-18,HDFCBANK,Banking,MACD,Bearish,1252,1238.44,67,-908.52,Greed,Overtrading,1234.97,1299.96,17.03,47.96,2.82,Medium,Yes,Loss,-1.08,11:47,208,15:15
962,2026-01-30,INFY,IT,BREAKOUT,Bullish,4483,4578.28,46,4382.88,Confidence,No Mistake,4410.87,4596.36,72.13,113.36,1.57,Low,Yes,Win,2.13,14:49,195,18:04
963,2026-01-14,HDFCBANK,Banking,RSI,Bullish,1397,1390.82,14,-86.52,Fear,Early Exit,1371.84,1444.47,25.16,47.47,1.89,High,Yes,Loss,-0.44,13:05,33,13:38
964,2025-09-22,INFY,IT,RSI,Bearish,3172,3315.32,21,3009.72,Greed,Overtrading,3134.03,3283.89,37.97,111.89,2.95,Medium,Yes,Win,4.52,09:02,215,12:37
965,2025-11-12,INFY,IT,BREAKOUT,sideways,2005,2096.73,27,2476.71,Confidence,No Mistake,1980.34,2103.35,24.66,98.35,3.99,High,Yes,Win,4.58,13:49,237,17:46
966,2025-06-21,RELIANCE,Energy,BREAKOUT,sideways,2848,2861.83,83,1147.89,Greed,No Mistake,2817.06,3014.86,30.94,166.86,5.39,Medium,Yes,Win,0.49,13:01,50,13:51
967,2025-12-13,TCS,IT,RSI,sideways,4131,4248.14,96,11245.44,Greed,Overtrading,4034.36,4326.46,96.64,195.46,2.02,Medium,No,Win,2.84,10:36,181,13:37
968,2025-11-13,RELIANCE,Energy,RSI,Bearish,3253,3396.41,89,12763.49,Fear,Early Exit,3155.67,3431.78,97.33,178.78,1.84,Medium,No,Win,4.41,09:30,140,11:50
969,2025-12-24,HDFCBANK,Banking,MACD,Bearish,1469,1504.13,36,1264.68,Confidence,Late Entry,1436.66,1530.48,32.34,61.48,1.9,High,Yes,Win,2.39,10:23,12,10:35
970,2025-11-11,ICICIBANK,Banking,MACD,Bullish,2229,2253.71,64,1581.44,Confidence,No Mistake,2187.11,2346.37,41.89,117.37,2.8,Medium,Yes,Win,1.11,09:49,67,10:56
971,2025-12-25,ICICIBANK,Banking,BREAKOUT,Bearish,3574,3458.5,84,-9702.0,Fear,No Mistake,3492.29,3651.43,81.71,77.43,0.95,Low,Yes,Loss,-3.23,14:10,127,16:17
972,2025-12-13,TCS,IT,MACD,Bullish,1571,1641.24,50,3512.0,Greed,Overtrading,1535.83,1645.73,35.17,74.73,2.12,High,No,Win,4.47,09:13,83,10:36
973,2025-07-08,ICICIBANK,Banking,MACD,Bearish,4939,4867.35,77,-5517.05,Confidence,No Mistake,4878.91,5173.14,60.09,234.14,3.9,High,Yes,Loss,-1.45,13:26,190,16:36
974,2025-11-27,RELIANCE,Energy,BREAKOUT,Volatile,4949,4910.9,20,-762.0,Greed,Overtrading,4863.52,5087.18,85.48,138.18,1.62,High,Yes,Loss,-0.77,10:59,106,12:45
975,2026-02-06,INFY,IT,BREAKOUT,Volatile,2378,2372.01,53,-317.47,Fear,Early Exit,2313.86,2454.87,64.14,76.87,1.2,Medium,Yes,Loss,-0.25,10:48,77,12:05
976,2025-10-27,ICICIBANK,Banking,MACD,Bearish,4030,3902.97,32,-4064.96,Greed,No Mistake,3951.78,4189.04,78.22,159.04,2.03,High,No,Loss,-3.15,13:33,127,15:40
977,2026-01-28,ICICIBANK,Banking,MACD,Volatile,3082,3064.5,81,-1417.5,Fear,Early Exit,3004.01,3196.87,77.99,114.87,1.47,Medium,Yes,Loss,-0.57,12:16,180,15:16
978,2025-11-16,HDFCBANK,Banking,MACD,sideways,3182,3188.59,28,184.52,Fear,Early Exit,3110.77,3344.19,71.23,162.19,2.28,Low,Yes,Win,0.21,10:27,73,11:40
979,2025-09-27,HDFCBANK,Banking,RSI,sideways,1712,1721.91,93,921.63,Confidence,No Mistake,1669.81,1808.71,42.19,96.71,2.29,Medium,Yes,Win,0.58,13:07,102,14:49
980,2025-06-24,ICICIBANK,Banking,RSI,Bullish,2082,2048.08,41,-1390.72,Confidence,No Mistake,2058.09,2165.33,23.91,83.33,3.49,Medium,No,Loss,-1.63,14:00,115,15:55
981,2026-02-16,TCS,IT,RSI,Volatile,4630,4507.24,72,-8838.72,Greed,Overtrading,4547.33,4776.85,82.67,146.85,1.78,Medium,Yes,Loss,-2.65,10:21,11,10:32
982,2025-09-07,ICICIBANK,Banking,RSI,sideways,2592,2533.38,87,-5099.94,Greed,No Mistake,2554.34,2691.34,37.66,99.34,2.64,Medium,Yes,Loss,-2.26,09:52,139,12:11
983,2025-10-10,INFY,IT,MACD,Bullish,4241,4158.57,72,-5934.96,Confidence,Late Entry,4141.91,4442.26,99.09,201.26,2.03,Medium,Yes,Loss,-1.94,11:12,85,12:37
984,2025-10-01,INFY,IT,MACD,sideways,4689,4872.13,72,13185.36,Fear,No Mistake,4600.44,4852.96,88.56,163.96,1.85,Medium,Yes,Win,3.91,12:07,186,15:13
985,2026-02-05,RELIANCE,Energy,BREAKOUT,Bearish,1831,1886.45,81,4491.45,Confidence,No Mistake,1787.12,1937.8,43.88,106.8,2.43,Medium,Yes,Win,3.03,11:37,6,11:43
986,2026-03-10,HDFCBANK,Banking,MACD,Bullish,1734,1674.44,35,-2084.6,Fear,No Mistake,1703.1,1802.43,30.9,68.43,2.21,Low,No,Loss,-3.43,11:05,220,14:45
987,2025-10-09,TCS,IT,RSI,Bullish,1824,1810.25,60,-825.0,Fear,No Mistake,1796.34,1897.52,27.66,73.52,2.66,Low,Yes,Loss,-0.75,11:08,8,11:16
988,2026-04-08,TCS,IT,RSI,Volatile,4390,4528.65,67,9289.55,Confidence,No Mistake,4267.6,4544.24,122.4,154.24,1.26,Low,Yes,Win,3.16,14:24,123,16:27
989,2026-05-30,TCS,IT,MACD,Bullish,4853,4862.98,59,588.82,Confidence,Late Entry,4714.66,5130.86,138.34,277.86,2.01,High,Yes,Win,0.21,11:56,164,14:40
990,2025-06-23,INFY,IT,RSI,Bullish,2277,2295.5,94,1739.0,Confidence,No Mistake,2221.57,2410.24,55.43,133.24,2.4,High,Yes,Win,0.81,10:23,156,12:59
991,2026-02-12,RELIANCE,Energy,MACD,Bearish,1608,1530.24,38,-2954.88,Fear,Early Exit,1590.13,1669.41,17.87,61.41,3.44,Medium,Yes,Loss,-4.84,10:55,105,12:40
992,2026-02-08,RELIANCE,Energy,RSI,sideways,4500,4524.92,26,647.92,Fear,No Mistake,4431.92,4723.18,68.08,223.18,3.28,Medium,Yes,Win,0.55,13:09,22,13:31
993,2025-11-13,HDFCBANK,Banking,RSI,Bearish,4897,4912.03,97,1457.91,Confidence,No Mistake,4819.75,5041.53,77.25,144.53,1.87,Medium,Yes,Win,0.31,10:31,193,13:44
994,2025-06-08,RELIANCE,Energy,RSI,sideways,2960,3043.67,75,6275.25,Greed,No Mistake,2928.07,3135.11,31.93,175.11,5.48,High,Yes,Win,2.83,14:14,74,15:28
995,2026-05-03,INFY,IT,MACD,Bearish,2585,2679.02,87,8179.74,Confidence,No Mistake,2529.71,2653.64,55.29,68.64,1.24,Medium,Yes,Win,3.64,11:59,157,14:36
996,2026-01-28,TCS,IT,MACD,Bullish,3593,3484.93,24,-2593.68,Confidence,No Mistake,3519.42,3689.67,73.58,96.67,1.31,Medium,No,Loss,-3.01,12:54,76,14:10
997,2026-04-16,TCS,IT,BREAKOUT,Bearish,4064,3882.82,35,-6341.3,Fear,No Mistake,4017.96,4220.85,46.04,156.85,3.41,Medium,Yes,Loss,-4.46,09:35,10,09:45
998,2025-08-01,ICICIBANK,Banking,RSI,Bearish,2727,2651.48,86,-6494.72,Confidence,No Mistake,2668.53,2824.27,58.47,97.27,1.66,Medium,Yes,Loss,-2.77,12:52,66,13:58
999,2025-10-19,INFY,IT,MACD,sideways,3138,3115.08,83,-1902.36,Greed,Overtrading,3055.48,3290.91,82.52,152.91,1.85,Medium,Yes,Loss,-0.73,12:17,182,15:19
1000,2025-11-04,ICICIBANK,Banking,RSI,Bearish,2360,2297.16,24,-1508.16,Greed,Overtrading,2307.68,2487.71,52.32,127.71,2.44,Low,Yes,Loss,-2.66,11:09,226,14:55
